LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	studentx
Description	Average of 5097 autocorrelation functions (2672s, 2293650 photons). 100 bins with tau minimum=1.000000E-5 and tau maximum=0.100000. Final photodiode reading: 7.187008V. \0A\0AData columns formatted as 'Centred bin values' : 'Correlation value' : 'Standard Error'
Date	2022/03/31
Time	14:48:12.4822568893432617188
***End_of_Header***	
	
Channels	3			
Samples	100	100	100	
Date	2022/03/31	2022/03/31	2022/03/31	
Time	14:48:12.4822568893432617188	14:48:12.4822568893432617188	14:48:12.4822568893432617188	
X_Dimension	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	
***End_of_Header***				
X_Value	Untitled	Untitled 1	Untitled 2	Comment
	1.047500E-5	-0.004470	0.063748
	1.147500E-5	-0.011421	0.060193
	1.257500E-5	0.091182	0.060538
	1.377500E-5	0.036431	0.063094
	1.508750E-5	0.080043	0.056101
	1.652500E-5	0.114643	0.051286
	1.811250E-5	0.079120	0.049413
	1.983750E-5	0.061855	0.047314
	2.172500E-5	0.147963	0.070361
	2.380000E-5	0.080234	0.044763
	2.607500E-5	0.055862	0.041615
	2.856250E-5	-0.016984	0.036907
	3.130000E-5	-0.031257	0.034738
	3.428750E-5	0.022591	0.048107
	3.756250E-5	0.126837	0.035557
	4.115000E-5	0.033665	0.031394
	4.507500E-5	0.067220	0.055444
	4.937500E-5	0.025683	0.033721
	5.408750E-5	0.067927	0.029937
	5.925000E-5	0.063484	0.035892
	6.491250E-5	0.011485	0.028191
	7.111250E-5	0.019845	0.028558
	7.790000E-5	0.051649	0.023497
	8.533750E-5	-0.029645	0.021503
	9.348750E-5	0.005066	0.023703
	0.000102	-0.016751	0.029661
	0.000112	0.023114	0.018845
	0.000123	0.007128	0.018608
	0.000135	0.026603	0.020365
	0.000147	0.036678	0.019873
	0.000162	-0.006138	0.015762
	0.000177	0.025787	0.020182
	0.000194	-0.004871	0.014352
	0.000212	-0.013409	0.017512
	0.000233	0.001993	0.016725
	0.000255	-0.021457	0.015229
	0.000279	7.158583E-5	0.012376
	0.000306	-0.001456	0.012003
	0.000335	-0.020590	0.012501
	0.000367	-0.011382	0.012829
	0.000402	-0.011591	0.010305
	0.000441	-0.023551	0.010110
	0.000483	-0.007213	0.010160
	0.000529	0.001027	0.011207
	0.000579	-0.002081	0.010081
	0.000634	-0.004390	0.010217
	0.000695	-0.006712	0.008411
	0.000761	-0.004630	0.011456
	0.000834	-0.003293	0.008162
	0.000914	-0.006643	0.008283
	0.001001	-0.005598	0.007539
	0.001097	-0.000110	0.009352
	0.001201	-0.000746	0.007653
	0.001316	-0.009196	0.008108
	0.001442	-0.001740	0.007006
	0.001579	-0.005456	0.006416
	0.001730	0.000332	0.008686
	0.001895	-0.002935	0.007876
	0.002076	-0.011955	0.005235
	0.002275	-0.003357	0.006434
	0.002492	-0.004008	0.006839
	0.002730	0.002992	0.006738
	0.002990	-0.002022	0.005005
	0.003276	-0.004445	0.007553
	0.003588	-0.004092	0.006971
	0.003931	0.000656	0.007379
	0.004306	0.000252	0.006144
	0.004718	-0.000947	0.007261
	0.005168	-0.005560	0.006361
	0.005661	0.001572	0.007298
	0.006202	-0.004070	0.006595
	0.006794	-0.008294	0.005717
	0.007443	-0.008485	0.006368
	0.008153	-0.002695	0.004393
	0.008932	-0.005548	0.005264
	0.009785	-0.007028	0.006107
	0.010719	-0.006727	0.005415
	0.011742	-0.005637	0.006023
	0.012864	-0.003301	0.005196
	0.014092	-0.002230	0.006523
	0.015437	-0.005831	0.005387
	0.016911	-0.003651	0.005284
	0.018526	-0.003107	0.005669
	0.020295	-0.005567	0.006218
	0.022232	-0.006391	0.005725
	0.024355	-0.001654	0.006450
	0.026680	-0.004650	0.005560
	0.029228	-0.005665	0.005872
	0.032019	-0.006023	0.005155
	0.035076	-0.006371	0.005712
	0.038425	-0.003761	0.005032
	0.042093	-0.004656	0.005723
	0.046112	-0.004703	0.005875
	0.050515	-0.004348	0.006056
	0.055338	-0.006443	0.005113
	0.060622	-0.006132	0.005408
	0.066410	-0.006063	0.005331
	0.072751	-0.007324	0.005625
	0.079697	-0.005221	0.005183
	0.087306	-0.005638	0.005392
