LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	studentx
Description	Average of 210 autocorrelation functions (359s, 4200 photons). 100 bins with tau minimum=1.000000E-5 and tau maximum=0.100000. Final photodiode reading: 7.099216V. \0A\0AData columns formatted as 'Centred bin values' : 'Correlation value' : 'Standard Error'
Date	2022/03/24
Time	16:35:49.3855848312377929687
***End_of_Header***	
	
Channels	3			
Samples	100	100	100	
Date	2022/03/24	2022/03/24	2022/03/24	
Time	16:35:49.3855848312377929687	16:35:49.3855848312377929687	16:35:49.3855848312377929687	
X_Dimension	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	
***End_of_Header***				
X_Value	Untitled	Untitled 1	Untitled 2	Comment
	1.047500E-5	58.728687	44.083397
	1.147500E-5	88.950483	54.423029
	1.257500E-5	30.421443	22.103597
	1.377500E-5	75.122692	62.297370
	1.508750E-5	86.306897	49.567675
	1.652500E-5	47.704710	29.777018
	1.811250E-5	12.849787	13.783678
	1.983750E-5	65.625245	41.626313
	2.172500E-5	70.035168	39.562549
	2.380000E-5	51.792316	31.167953
	2.607500E-5	53.379995	22.086380
	2.856250E-5	36.738847	19.376105
	3.130000E-5	27.698694	17.748898
	3.428750E-5	27.953332	18.249934
	3.756250E-5	15.826562	16.746244
	4.115000E-5	14.527503	11.449401
	4.507500E-5	3.909145	4.885713
	4.937500E-5	13.689045	11.553085
	5.408750E-5	17.081970	11.341545
	5.925000E-5	3.790602	4.767735
	6.491250E-5	4.296480	5.271198
	7.111250E-5	21.090247	12.603715
	7.790000E-5	-1.000000	0.000000
	8.533750E-5	12.262601	8.265580
	9.348750E-5	1.975098	2.960897
	0.000102	8.807033	6.910621
	0.000112	6.628436	4.764302
	0.000123	2.430175	3.413802
	0.000135	2.236706	2.273543
	0.000147	0.429477	1.422654
	0.000162	6.088849	4.474693
	0.000177	1.924557	2.163580
	0.000194	0.958377	1.380908
	0.000212	-1.000000	0.000000
	0.000233	1.065590	1.460569
	0.000255	-0.055021	0.940469
	0.000279	-0.031137	0.964238
	0.000306	-0.036087	0.959312
	0.000335	-1.000000	0.000000
	0.000367	0.448428	1.043207
	0.000402	0.972221	1.204784
	0.000441	-1.000000	0.000000
	0.000483	0.578023	1.570491
	0.000529	0.333660	0.771794
	0.000579	0.724874	0.892427
	0.000634	-0.438834	0.558487
	0.000695	0.067012	0.862314
	0.000761	1.144732	0.895829
	0.000834	-0.281783	0.505849
	0.000914	1.003641	0.763187
	0.001001	1.963029	1.301955
	0.001097	-0.075568	0.458745
	0.001201	0.784528	0.592029
	0.001316	-0.252083	0.378584
	0.001442	0.111895	0.453101
	0.001579	0.476241	0.480662
	0.001730	-0.155457	0.355220
	0.001895	-0.720827	0.196092
	0.002076	-0.470374	0.264407
	0.002275	-0.589909	0.211935
	0.002492	-0.281663	0.296868
	0.002730	-0.148952	0.283800
	0.002990	-0.283649	0.345610
	0.003276	-0.172053	0.333667
	0.003588	0.007795	0.291276
	0.003931	-0.147094	0.243411
	0.004306	-0.428246	0.178072
	0.004718	-0.066596	0.232867
	0.005168	-0.004309	0.221182
	0.005661	-0.279693	0.168313
	0.006202	-0.112594	0.193315
	0.006794	-0.142710	0.182474
	0.007443	0.068461	0.224379
	0.008153	-0.460773	0.132886
	0.008932	-0.233897	0.139092
	0.009785	-0.134939	0.162067
	0.010719	-0.328968	0.173756
	0.011742	-0.243202	0.159269
	0.012864	-0.383440	0.117006
	0.014092	0.024175	0.157447
	0.015437	0.045210	0.141342
	0.016911	0.024154	0.146858
	0.018526	-0.282225	0.106152
	0.020295	0.027270	0.125221
	0.022232	-0.226882	0.095593
	0.024355	-0.154456	0.099590
	0.026680	-0.033761	0.105969
	0.029228	-0.068641	0.095515
	0.032019	-0.183307	0.082206
	0.035076	-0.099253	0.096763
	0.038425	-0.153546	0.076695
	0.042093	-0.093093	0.082923
	0.046112	-0.234232	0.067886
	0.050515	-0.171667	0.069488
	0.055338	-0.037012	0.081817
	0.060622	-0.130754	0.062635
	0.066410	-0.258456	0.062827
	0.072751	-0.059456	0.061541
	0.079697	-0.076809	0.060089
	0.087306	-0.204802	0.050253
