LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	studentx
Description	Average of 436 autocorrelation functions (271s, 218000 photons). 100 bins with tau minimum=1.000000E-5 and tau maximum=0.100000. Final photodiode reading: 9.851038V. \0A\0AData columns formatted as 'Centred bin values' : 'Correlation value' : 'Standard Error'
Date	2022/03/24
Time	14:26:24.9510817527770996094
***End_of_Header***	
	
Channels	3			
Samples	100	100	100	
Date	1903/12/31	1903/12/31	1903/12/31	
Time	16:00:00	16:00:00	16:00:00	
X_Dimension	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	
***End_of_Header***				
X_Value	Untitled	Untitled 1	Untitled 2	Comment
	1.047500E-5	1.136597	0.120777
	1.147500E-5	1.279093	0.111757
	1.257500E-5	1.017080	0.097380
	1.377500E-5	0.946317	0.100803
	1.508750E-5	1.126917	0.095989
	1.652500E-5	0.835554	0.086102
	1.811250E-5	1.118231	0.084283
	1.983750E-5	0.986065	0.087000
	2.172500E-5	1.078497	0.074931
	2.380000E-5	0.879947	0.069185
	2.607500E-5	0.999439	0.071456
	2.856250E-5	0.928103	0.070488
	3.130000E-5	1.037246	0.066737
	3.428750E-5	1.101417	0.062657
	3.756250E-5	1.008855	0.059543
	4.115000E-5	1.060753	0.056364
	4.507500E-5	0.970567	0.047629
	4.937500E-5	1.013727	0.052911
	5.408750E-5	1.003210	0.049309
	5.925000E-5	1.111136	0.046739
	6.491250E-5	0.955229	0.044511
	7.111250E-5	0.925850	0.042677
	7.790000E-5	1.049815	0.040491
	8.533750E-5	0.995705	0.039929
	9.348750E-5	0.957246	0.038555
	0.000102	0.932806	0.035313
	0.000112	0.979418	0.032501
	0.000123	0.891856	0.031233
	0.000135	0.943469	0.031538
	0.000147	0.919645	0.027971
	0.000162	0.843545	0.027899
	0.000177	0.796307	0.026210
	0.000194	0.766055	0.025118
	0.000212	0.656821	0.023869
	0.000233	0.671634	0.021966
	0.000255	0.648922	0.020895
	0.000279	0.562122	0.019172
	0.000306	0.508543	0.018004
	0.000335	0.431561	0.017342
	0.000367	0.316909	0.015830
	0.000402	0.263921	0.015708
	0.000441	0.163869	0.013868
	0.000483	0.043417	0.015336
	0.000529	-0.079215	0.013384
	0.000579	-0.184254	0.013588
	0.000634	-0.327513	0.013143
	0.000695	-0.477973	0.012002
	0.000761	-0.616383	0.012802
	0.000834	-0.761077	0.012346
	0.000914	-0.848292	0.014654
	0.001001	-0.892712	0.014243
	0.001097	-0.848953	0.013317
	0.001201	-0.690401	0.012681
	0.001316	-0.449047	0.009990
	0.001442	-0.149997	0.009055
	0.001579	0.178994	0.008468
	0.001730	0.541009	0.010239
	0.001895	0.887810	0.012264
	0.002076	0.907740	0.012697
	0.002275	0.532031	0.010088
	0.002492	-0.002178	0.007471
	0.002730	-0.565851	0.008884
	0.002990	-0.879179	0.010729
	0.003276	-0.540685	0.008474
	0.003588	0.195026	0.006882
	0.003931	0.871814	0.011117
	0.004306	0.452928	0.007719
	0.004718	-0.516489	0.008192
	0.005168	-0.702605	0.008680
	0.005661	0.364874	0.007046
	0.006202	0.636016	0.009028
	0.006794	-0.607947	0.007766
	0.007443	-0.155656	0.005458
	0.008153	0.621665	0.009805
	0.008932	-0.653407	0.008206
	0.009785	0.500651	0.007828
	0.010719	-0.386760	0.006310
	0.011742	0.365189	0.007176
	0.012864	-0.438814	0.005241
	0.014092	0.376156	0.005705
	0.015437	-0.059377	0.004693
	0.016911	-0.245696	0.005106
	0.018526	-0.005493	0.004498
	0.020295	0.047165	0.004892
	0.022232	-0.010390	0.004164
	0.024355	-0.040620	0.004017
	0.026680	0.063968	0.003693
	0.029228	0.136787	0.004670
	0.032019	-0.199352	0.004089
	0.035076	0.159818	0.003533
	0.038425	-0.022374	0.003635
	0.042093	-0.039163	0.003459
	0.046112	0.035272	0.002538
	0.050515	-0.008634	0.003789
	0.055338	-0.059808	0.002385
	0.060622	-0.022048	0.003506
	0.066410	-0.004667	0.002559
	0.072751	0.046075	0.002591
	0.079697	-0.041174	0.003156
	0.087306	-0.002184	0.002332
