LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	studentx
Description	Average of 921 autocorrelation functions (203s, 6447000 photons). 100 bins with tau minimum=1.000000E-5 and tau maximum=0.100000. Final photodiode reading: 5.782998V. \0A\0AData columns formatted as 'Centred bin values' : 'Correlation value' : 'Standard Error'
Date	2022/03/29
Time	16:21:32.4029407501220703125
***End_of_Header***	
	
Channels	3			
Samples	100	100	100	
Date	1903/12/31	1903/12/31	1903/12/31	
Time	16:00:00	16:00:00	16:00:00	
X_Dimension	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	
***End_of_Header***				
X_Value	Untitled	Untitled 1	Untitled 2	Comment
	1.047500E-5	-0.034350	0.002312
	1.147500E-5	-0.028501	0.002207
	1.257500E-5	-0.021631	0.002104
	1.377500E-5	-0.017878	0.001931
	1.508750E-5	-0.010430	0.001921
	1.652500E-5	0.002399	0.001725
	1.811250E-5	0.012741	0.001804
	1.983750E-5	0.022669	0.001686
	2.172500E-5	0.024555	0.001603
	2.380000E-5	0.022831	0.001575
	2.607500E-5	0.008953	0.001491
	2.856250E-5	-0.012031	0.001356
	3.130000E-5	-0.028668	0.001314
	3.428750E-5	-0.023661	0.001237
	3.756250E-5	-0.002865	0.001215
	4.115000E-5	0.022288	0.001148
	4.507500E-5	0.023457	0.001150
	4.937500E-5	-0.004851	0.001088
	5.408750E-5	-0.026224	0.000997
	5.925000E-5	-0.002618	0.000957
	6.491250E-5	0.022954	0.000946
	7.111250E-5	-0.005125	0.000885
	7.790000E-5	-0.020138	0.000865
	8.533750E-5	0.018128	0.000812
	9.348750E-5	-0.008112	0.000809
	0.000102	-0.004368	0.000764
	0.000112	0.007359	0.000761
	0.000123	-0.008938	0.000706
	0.000135	0.004924	0.000684
	0.000147	0.002902	0.000627
	0.000162	-0.009199	0.000612
	0.000177	0.004072	0.000568
	0.000194	0.004000	0.000531
	0.000212	0.000897	0.000510
	0.000233	-0.000426	0.000485
	0.000255	-0.000323	0.000467
	0.000279	-0.001456	0.000448
	0.000306	-0.002249	0.000415
	0.000335	0.002115	0.000420
	0.000367	-0.002168	0.000394
	0.000402	0.001040	0.000380
	0.000441	2.352929E-5	0.000355
	0.000483	-0.000502	0.000343
	0.000529	0.000108	0.000330
	0.000579	-0.000672	0.000302
	0.000634	7.602906E-5	0.000293
	0.000695	-6.717566E-5	0.000287
	0.000761	3.916532E-5	0.000259
	0.000834	-0.000440	0.000258
	0.000914	0.000161	0.000250
	0.001001	-4.528158E-5	0.000241
	0.001097	-0.000178	0.000231
	0.001201	-0.000114	0.000213
	0.001316	-0.000596	0.000203
	0.001442	-7.941137E-5	0.000195
	0.001579	-0.000286	0.000189
	0.001730	-0.000128	0.000177
	0.001895	-0.000379	0.000170
	0.002076	-1.602972E-5	0.000165
	0.002275	-0.000295	0.000161
	0.002492	-0.000292	0.000154
	0.002730	-0.000194	0.000141
	0.002990	-0.000196	0.000137
	0.003276	-0.000158	0.000136
	0.003588	-0.000240	0.000126
	0.003931	-0.000249	0.000124
	0.004306	-0.000188	0.000111
	0.004718	-0.000239	0.000105
	0.005168	-0.000176	0.000102
	0.005661	-0.000282	0.000100
	0.006202	-0.000359	9.750435E-5
	0.006794	-0.000250	9.454547E-5
	0.007443	-0.000276	9.157478E-5
	0.008153	-0.000325	8.438517E-5
	0.008932	-0.000206	8.557067E-5
	0.009785	-0.000393	7.713572E-5
	0.010719	-0.000242	7.560986E-5
	0.011742	-0.000256	7.313318E-5
	0.012864	-0.000236	7.288653E-5
	0.014092	-0.000340	6.930859E-5
	0.015437	-0.000289	6.609173E-5
	0.016911	-0.000332	6.515715E-5
	0.018526	-0.000294	6.440775E-5
	0.020295	-0.000308	6.135747E-5
	0.022232	-0.000234	6.168620E-5
	0.024355	-0.000288	5.980468E-5
	0.026680	-0.000308	6.075726E-5
	0.029228	-0.000298	6.138681E-5
	0.032019	-0.000247	6.274928E-5
	0.035076	-0.000273	6.549731E-5
	0.038425	-0.000235	6.356892E-5
	0.042093	-0.000293	6.644269E-5
	0.046112	-0.000233	6.448698E-5
	0.050515	-0.000336	7.465289E-5
	0.055338	-0.000309	7.446512E-5
	0.060622	-0.000313	8.075191E-5
	0.066410	-0.000462	8.694469E-5
	0.072751	-0.000416	9.035301E-5
	0.079697	-0.000306	9.781881E-5
	0.087306	-0.000451	0.000108
